Student_ID;Sleep_Hours;Motivation_Level;Physical_Activity;Learning_Disabilities;Gender
4554;7;Medium;4;Yes;Female
4555;9;Medium;3;No;Male
4556;6;Medium;3;No;Female
4557;5;Low;3;No;Male
4558;6;High;3;Yes;Female
4559;5;High;3;No;Male
4560;8;Low;1;No;Female
4561;4;Medium;4;No;Male
4562;6;Low;3;Yes;Female
4563;7;High;4;No;Male
4564;5;Medium;3;No;Male
4565;7;Medium;5;No;Male
4566;7;Medium;3;No;Male
4567;9;Medium;3;No;Male
4568;5;Medium;3;No;Male
4569;8;Medium;4;No;Female
4570;8;Medium;2;No;Male
4571;7;Low;4;No;Female
4572;6;Medium;3;No;Male
4573;5;Medium;5;No;Female
4574;10;Medium;3;No;Male
4575;7;Low;3;No;Female
4576;7;Low;2;No;Female
4577;10;Low;3;No;Male
4578;7;Medium;2;No;Female
4579;10;Medium;1;Yes;Male
4580;5;Medium;1;No;Male
4581;7;Medium;2;No;Male
4582;5;Medium;3;No;Male
4583;7;High;3;No;Male
4584;7;Medium;4;No;Female
4585;6;Medium;1;No;Male
4586;7;Medium;1;No;Female
4587;6;Medium;3;No;Male
4588;7;Low;3;No;Male
4589;6;Medium;3;No;Female
4590;9;Low;3;No;Female
4591;5;Low;2;No;Female
4592;7;Low;3;No;Male
4593;5;Medium;5;No;Female
4594;6;Medium;2;No;Female
4595;6;Medium;2;Yes;Male
4596;7;Low;2;No;Male
4597;7;Medium;4;No;Male
4598;5;Low;5;No;Male
4599;6;Medium;4;No;Male
4600;6;Low;3;No;Female
4601;5;Medium;3;No;Male
4602;9;Medium;2;No;Female
4603;5;High;2;Yes;Female
4604;7;Medium;4;No;Male
4605;10;Medium;3;Yes;Male
4606;9;Medium;1;No;Male
4607;8;Medium;2;No;Female
4608;7;High;1;No;Female
4609;8;Medium;2;Yes;Male
4610;8;High;4;No;Female
4611;9;Low;4;No;Male
4612;7;Medium;3;No;Female
4613;9;Low;4;No;Female
4614;7;Medium;4;No;Male
4615;10;Medium;3;No;Male
4616;7;Low;4;No;Male
4617;5;Medium;2;No;Male
4618;7;Medium;3;No;Female
4619;8;Medium;3;No;Male
4620;9;Low;3;No;Female
4621;6;High;4;No;Male
4622;4;Low;3;No;Female
4623;8;High;2;No;Female
4624;8;Medium;4;No;Female
4625;5;Medium;5;No;Male
4626;7;Medium;4;No;Male
4627;7;Medium;4;No;Female
4628;8;Low;1;No;Male
4629;6;Low;3;No;Male
4630;6;High;3;Yes;Male
4631;7;High;2;No;Female
4632;5;Low;2;No;Female
4633;10;Medium;4;Yes;Female
4634;8;Low;4;No;Male
4635;6;Medium;2;No;Male
4636;5;Medium;4;No;Female
4637;5;Medium;3;No;Male
4638;8;Medium;4;No;Male
4639;5;Low;2;No;Male
4640;7;Medium;2;No;Male
4641;4;High;2;Yes;Male
4642;8;Medium;4;No;Male
4643;8;Medium;3;No;Male
4644;7;Low;4;No;Male
4645;7;Medium;6;No;Female
4646;8;High;1;No;Male
4647;7;High;3;No;Male
4648;8;Medium;2;No;Female
4649;5;Medium;4;Yes;Female
4650;8;Medium;3;No;Male
4651;7;Low;4;No;Female
4652;9;High;3;No;Male
4653;7;Low;2;No;Male
4654;7;Medium;3;No;Male
4655;6;Medium;4;No;Male
4656;9;Medium;3;No;Female
4657;4;Low;2;No;Male
4658;8;Medium;3;No;Male
4659;7;Low;1;No;Female
4660;7;Low;1;No;Male
4661;7;Medium;4;Yes;Female
4662;7;High;4;No;Female
4663;8;Low;5;No;Male
4664;6;Medium;4;No;Female
4665;7;Medium;2;No;Male
4666;8;Medium;4;No;Male
4667;6;High;3;No;Male
4668;8;Low;3;No;Female
4669;8;High;4;No;Female
4670;6;High;5;No;Male
4671;5;Medium;3;Yes;Male
4672;6;Medium;4;No;Male
4673;7;High;3;No;Female
4674;7;High;2;No;Female
4675;9;Medium;3;No;Female
4676;6;High;3;No;Female
4677;6;Medium;2;No;Female
4678;8;High;2;No;Male
4679;6;Low;4;No;Male
4680;6;Medium;4;No;Female
4681;6;Medium;3;No;Male
4682;4;Medium;4;No;Male
4683;8;Medium;4;Yes;Female
4684;8;High;4;No;Female
4685;8;Low;3;No;Male
4686;10;Low;4;No;Female
4687;9;Medium;2;No;Female
4688;6;Medium;2;No;Male
4689;9;Medium;2;No;Male
4690;7;Medium;4;No;Male
4691;6;High;4;No;Male
4692;6;Medium;3;No;Female
4693;7;Medium;2;No;Male
4694;7;Medium;4;No;Male
4695;9;Medium;3;No;Male
4696;8;High;3;No;Male
4697;6;Medium;4;No;Male
4698;5;Medium;5;No;Female
4699;8;Medium;3;No;Male
4700;8;Low;4;No;Female
4701;9;Low;4;No;Female
4702;7;Low;2;No;Male
4703;8;High;1;No;Female
4704;8;Medium;3;No;Female
4705;5;Medium;3;Yes;Male
4706;7;High;3;No;Male
4707;8;Low;4;No;Female
4708;8;High;4;No;Female
4709;7;Medium;3;No;Male
4710;10;Medium;3;No;Male
4711;10;Medium;2;No;Male
4712;7;High;4;No;Male
4713;7;Medium;4;No;Male
4714;8;Medium;2;No;Male
4715;7;Low;3;No;Male
4716;9;Medium;3;No;Male
4717;5;Medium;3;No;Male
4718;7;Medium;2;No;Male
4719;8;High;3;Yes;Male
4720;9;High;4;No;Male
4721;5;Medium;2;No;Female
4722;6;Medium;1;No;Female
4723;4;Medium;4;No;Male
4724;6;High;3;No;Male
4725;5;Medium;3;No;Male
4726;8;Medium;2;No;Male
4727;7;High;4;Yes;Male
4728;7;Medium;1;Yes;Male
4729;7;Medium;3;No;Female
4730;9;Low;5;No;Male
4731;5;Medium;3;Yes;Male
4732;4;Medium;4;No;Female
4733;8;Medium;4;No;Female
4734;6;Medium;4;No;Male
4735;5;Medium;2;No;Male
4736;8;Low;4;Yes;Male
4737;4;Low;1;No;Male
4738;6;Medium;3;No;Male
4739;4;Medium;2;No;Male
4740;7;Medium;3;No;Male
4741;9;High;1;No;Female
4742;6;Medium;3;No;Female
4743;6;Low;2;No;Male
4744;10;Medium;3;No;Male
4745;8;Medium;2;No;Male
4746;10;Medium;3;No;Male
4747;7;Low;1;No;Male
4748;7;Medium;1;No;Female
4749;9;Low;3;No;Female
4750;7;Medium;2;No;Female
4751;7;Medium;3;No;Female
4752;4;Medium;4;Yes;Female
4753;10;Medium;2;No;Female
4754;8;Medium;3;No;Female
4755;7;Low;4;No;Male
4756;8;Medium;5;No;Male
4757;5;High;2;No;Male
4758;6;Medium;3;Yes;Female
4759;8;Low;3;No;Male
4760;7;Low;2;Yes;Male
4761;8;Medium;3;Yes;Male
4762;7;Low;2;No;Female
4763;8;Medium;1;No;Male
4764;5;Medium;3;No;Female
4765;9;High;4;No;Female
4766;6;Medium;3;No;Female
4767;7;Medium;5;No;Male
4768;6;Low;2;No;Male
4769;7;Low;3;No;Male
4770;7;Low;1;No;Male
4771;8;Low;2;No;Male
4772;8;Medium;4;No;Female
4773;8;Medium;2;No;Male
4774;6;Medium;1;No;Female
4775;8;Low;1;Yes;Female
4776;7;Low;4;Yes;Male
4777;7;Medium;5;No;Female
4778;8;Medium;1;Yes;Female
4779;5;Low;4;No;Male
4780;4;High;2;No;Male
4781;9;Medium;4;No;Male
4782;7;Low;2;No;Male
4783;8;Low;4;Yes;Female
4784;6;Medium;3;No;Male
4785;9;Medium;2;No;Female
4786;8;High;2;No;Male
4787;7;Medium;2;No;Male
4788;7;Medium;2;No;Male
4789;4;Medium;4;No;Male
4790;8;Medium;2;No;Male
4791;9;Low;3;No;Male
4792;7;Medium;3;Yes;Female
4793;7;Medium;4;No;Female
4794;7;High;2;No;Male
4795;9;Medium;2;No;Male
4796;9;Medium;3;No;Male
4797;6;Medium;4;No;Male
4798;8;High;2;No;Female
4799;7;Medium;3;No;Female
4800;8;Medium;3;No;Female
4801;6;High;3;No;Male
4802;9;High;5;No;Female
4803;8;Low;4;No;Male
4804;9;Medium;4;No;Female
4805;5;High;4;No;Male
4806;5;Medium;3;No;Male
4807;10;Medium;2;No;Female
4808;9;Low;4;No;Male
4809;6;Medium;1;No;Female
4810;8;Medium;4;No;Female
4811;6;Low;2;No;Male
4812;4;Low;2;No;Female
4813;4;Low;2;No;Male
4814;7;Low;4;No;Male
4815;9;Low;4;No;Female
4816;9;High;4;No;Female
4817;9;Low;3;No;Male
4818;8;Medium;1;No;Male
4819;7;Low;3;No;Male
4820;9;Medium;3;No;Female
4821;4;Medium;5;Yes;Female
4822;8;Medium;4;No;Male
4823;5;High;2;Yes;Female
4824;6;Low;1;No;Male
4825;8;Medium;4;No;Male
4826;8;High;2;No;Female
4827;6;Medium;5;No;Male
4828;8;High;4;No;Male
4829;8;Low;2;No;Female
4830;7;High;3;No;Male
4831;7;Medium;1;No;Male
4832;10;Low;3;No;Female
4833;7;Medium;2;No;Female
4834;7;Medium;3;No;Female
4835;7;Low;2;No;Male
4836;7;Medium;3;No;Male
4837;8;Low;4;Yes;Female
4838;9;High;2;No;Male
4839;7;Medium;2;No;Male
4840;6;Low;5;Yes;Male
4841;10;Low;4;No;Male
4842;7;High;1;No;Male
4843;4;Low;2;No;Female
4844;10;Low;6;No;Female
4845;9;Medium;4;Yes;Male
4846;9;Low;3;Yes;Female
4847;9;Low;3;No;Female
4848;10;Medium;2;No;Female
4849;5;Low;4;No;Male
4850;6;Low;3;No;Male
4851;6;Medium;2;No;Male
4852;6;High;2;No;Male
4853;7;High;2;No;Male
4854;6;Medium;4;No;Male
4855;5;Medium;3;No;Male
4856;6;High;2;No;Male
4857;7;Medium;2;No;Male
4858;9;Medium;3;No;Male
4859;6;High;2;No;Female
4860;8;Medium;4;Yes;Male
4861;5;High;2;No;Female
4862;4;High;2;No;Female
4863;7;Medium;3;No;Female
4864;6;High;4;No;Female
4865;6;Medium;4;No;Female
4866;6;Medium;2;Yes;Male
4867;6;Low;3;No;Female
4868;6;High;4;Yes;Female
4869;6;Low;3;No;Female
4870;5;High;3;No;Male
4871;4;Low;4;No;Male
4872;4;Medium;2;No;Female
4873;10;Low;2;No;Female
4874;7;Medium;2;No;Female
4875;9;Medium;2;No;Male
4876;7;High;4;No;Male
4877;7;Medium;3;No;Male
4878;7;Medium;2;No;Male
4879;8;Low;1;No;Male
4880;5;Low;2;No;Male
4881;6;High;3;Yes;Male
4882;7;Low;2;No;Male
4883;4;High;5;No;Male
4884;9;Low;4;No;Female
4885;9;Medium;3;No;Female
4886;4;High;4;No;Female
4887;6;High;2;No;Male
4888;7;Low;3;No;Female
4889;8;Medium;2;No;Male
4890;9;High;3;No;Female
4891;6;Low;3;No;Female
4892;10;Low;3;No;Male
4893;7;Medium;2;No;Female
4894;7;Low;3;No;Male
4895;8;Medium;2;No;Male
4896;7;Medium;3;No;Female
4897;7;High;3;No;Male
4898;10;High;3;No;Male
4899;7;Medium;2;No;Female
4900;6;Medium;4;No;Male
4901;6;Medium;4;No;Female
4902;9;Low;4;No;Female
4903;8;High;2;No;Male
4904;5;Low;4;Yes;Male
4905;5;Low;2;No;Male
4906;7;Medium;3;Yes;Male
4907;8;Medium;3;No;Male
4908;6;Medium;4;No;Male
4909;4;Low;3;Yes;Male
4910;5;Medium;2;No;Male
4911;9;High;3;No;Female
4912;8;Medium;4;No;Female
4913;9;Low;1;No;Female
4914;9;Low;2;Yes;Male
4915;6;Medium;2;No;Male
4916;6;Medium;4;No;Female
4917;7;Medium;2;Yes;Male
4918;8;High;2;No;Male
4919;9;Low;3;No;Female
4920;10;Medium;3;No;Male
4921;8;Medium;1;No;Male
4922;8;High;2;No;Female
4923;10;Low;2;Yes;Female
4924;7;Low;3;No;Male
4925;9;Medium;2;No;Male
4926;8;Medium;3;No;Male
4927;8;Medium;3;No;Female
4928;7;High;1;No;Male
4929;5;High;2;No;Female
4930;8;Low;3;No;Female
4931;8;Medium;3;No;Male
4932;6;Low;2;No;Female
4933;7;High;4;No;Female
4934;6;Low;3;No;Male
4935;6;High;3;No;Female
4936;6;Medium;2;No;Male
4937;5;Medium;4;No;Female
4938;6;Medium;5;No;Female
4939;8;Medium;2;No;Male
4940;9;Low;2;No;Female
4941;10;Medium;3;Yes;Female
4942;6;Medium;2;No;Male
4943;9;High;3;No;Male
4944;8;Medium;4;No;Male
4945;7;Medium;3;No;Male
4946;8;High;2;No;Female
4947;9;High;5;No;Female
4948;6;Low;2;No;Male
4949;6;Medium;4;No;Male
4950;6;Low;3;No;Male
4951;6;Medium;4;No;Male
4952;9;High;2;No;Male
4953;6;High;4;No;Male
4954;6;High;4;No;Male
4955;7;Medium;3;No;Female
4956;7;Low;4;No;Female
4957;6;Low;3;No;Female
4958;10;Medium;3;No;Male
4959;6;Low;2;No;Female
4960;7;Low;2;No;Female
4961;4;Medium;4;No;Female
4962;7;Low;3;No;Male
4963;5;Medium;4;No;Male
4964;6;High;3;No;Male
4965;4;Low;3;No;Male
4966;6;High;4;No;Female
4967;7;High;1;No;Female
4968;7;Medium;3;No;Male
4969;6;High;3;No;Male
4970;7;Low;3;No;Female
4971;6;High;4;No;Male
4972;7;High;2;No;Female
4973;7;High;2;No;Female
4974;7;Low;3;No;Male
4975;7;High;3;No;Female
4976;6;High;4;No;Male
4977;8;High;3;No;Female
4978;8;Low;4;No;Female
4979;7;Low;3;No;Female
4980;9;Medium;2;No;Male
4981;7;Medium;3;No;Male
4982;7;Low;3;No;Male
4983;7;High;3;No;Male
4984;7;Medium;2;No;Female
4985;6;Medium;4;No;Male
4986;4;Medium;4;No;Female
4987;7;Medium;3;No;Male
4988;8;Low;2;No;Male
4989;5;Low;2;No;Female
4990;9;Medium;4;No;Male
4991;5;Medium;2;No;Female
4992;6;Medium;4;No;Male
4993;10;Medium;1;No;Female
4994;8;Medium;3;No;Male
4995;7;Medium;1;No;Female
4996;7;Medium;3;No;Male
4997;9;Medium;4;No;Male
4998;5;Medium;4;No;Female
4999;9;Medium;3;No;Female
5000;6;Low;3;No;Male
5001;8;Medium;1;No;Male
5002;6;Medium;1;No;Male
5003;10;Medium;3;No;Male
5004;7;Low;4;No;Female
5005;5;Low;3;No;Male
5006;8;Low;3;No;Male
5007;9;High;5;No;Female
5008;9;Medium;3;No;Male
5009;7;Medium;1;No;Female
5010;8;High;3;No;Female
5011;6;Low;2;Yes;Male
5012;8;Medium;4;No;Female
5013;8;Medium;4;No;Male
5014;4;High;3;No;Male
5015;5;High;3;No;Male
5016;7;Medium;4;No;Male
5017;7;Medium;4;No;Male
5018;7;High;3;No;Male
5019;7;High;3;No;Female
5020;9;High;3;No;Female
5021;8;Low;3;Yes;Female
5022;4;Medium;4;No;Female
5023;10;Medium;3;No;Male
5024;4;Low;2;No;Male
5025;8;Medium;4;No;Male
5026;5;Low;3;Yes;Male
5027;9;Medium;4;Yes;Female
5028;7;High;3;No;Male
5029;8;Medium;3;No;Male
5030;4;Medium;1;No;Male
5031;8;Medium;1;No;Male
5032;8;Medium;6;No;Male
5033;8;Medium;3;No;Male
5034;8;Medium;4;No;Female
5035;7;High;3;No;Male
5036;7;Low;5;No;Female
5037;6;Medium;3;No;Male
5038;6;Low;3;No;Male
5039;9;Medium;4;No;Female
5040;6;High;3;No;Male
5041;4;Low;1;No;Male
5042;6;Medium;2;No;Female
5043;8;High;4;No;Male
5044;7;Medium;3;No;Male
5045;8;Medium;4;No;Female
5046;4;Low;1;No;Female
5047;4;Low;4;No;Male
5048;7;Medium;4;No;Male
5049;9;High;4;No;Female
5050;4;Medium;4;No;Male
5051;8;High;1;No;Male
5052;9;Medium;4;No;Male
5053;7;High;0;No;Female
5054;8;High;3;No;Male
5055;7;Low;2;No;Female
5056;7;Medium;3;No;Male
5057;8;Low;1;No;Male
5058;10;Medium;1;No;Female
5059;6;Medium;3;Yes;Female
5060;7;Medium;3;No;Male
5061;6;Medium;3;No;Male
5062;7;Medium;2;No;Female
5063;7;Low;3;No;Female
5064;9;Low;2;No;Male
5065;9;Low;2;No;Male
5066;8;Medium;3;No;Female
5067;9;Medium;3;No;Female
5068;6;Low;2;No;Female
5069;6;High;4;No;Male
5070;8;Medium;4;No;Male
5071;7;Medium;4;No;Female
5072;10;Medium;3;No;Male
5073;4;High;4;No;Female
5074;8;Low;4;No;Male
5075;8;Medium;3;No;Male
5076;6;High;3;No;Male
5077;6;Low;4;Yes;Female
5078;6;Low;3;No;Female
5079;5;Medium;3;No;Male
5080;9;Medium;4;No;Male
5081;10;Low;3;No;Male
5082;6;Low;4;No;Female
5083;6;Medium;2;No;Male
5084;5;High;4;No;Female
5085;5;Medium;2;No;Male
5086;6;High;2;No;Male
5087;9;Medium;4;No;Female
5088;10;Medium;3;No;Male
5089;6;Medium;3;No;Male
5090;6;Low;3;Yes;Male
5091;5;Low;4;No;Male
5092;8;Low;5;No;Male
5093;8;Low;3;No;Male
5094;7;Medium;4;No;Female
5095;6;High;2;No;Female
5096;9;Low;2;No;Female
5097;8;Medium;3;No;Male
5098;8;High;3;No;Female
5099;8;Low;1;No;Male
5100;7;High;3;No;Male
5101;6;High;3;No;Female
5102;8;Low;2;No;Female
5103;8;High;3;No;Male
5104;8;High;4;No;Female
5105;5;Low;3;No;Male
5106;8;High;2;No;Male
5107;7;Medium;3;No;Male
5108;6;High;5;No;Female
5109;8;Medium;1;No;Male
5110;7;Medium;4;No;Female
5111;10;Medium;4;No;Female
5112;8;Medium;2;No;Female
5113;7;Medium;4;No;Male
5114;7;High;4;No;Female
5115;5;Medium;3;No;Female
5116;9;High;3;No;Male
5117;7;Medium;3;No;Female
5118;7;High;2;No;Male
5119;5;Medium;4;No;Male
5120;8;Medium;4;No;Male
5121;6;Medium;4;No;Male
5122;6;Medium;3;No;Male
5123;7;High;2;No;Male
5124;6;Low;3;No;Female
5125;6;Medium;3;No;Female
5126;7;Low;1;Yes;Female
5127;9;High;3;No;Male
5128;8;Low;2;No;Female
5129;8;Medium;3;Yes;Male
5130;8;Medium;4;No;Female
5131;6;Low;4;No;Male
5132;9;Medium;4;No;Male
5133;4;High;4;No;Female
5134;8;Low;3;No;Male
5135;8;High;5;No;Male
5136;7;Low;3;Yes;Female
5137;6;Low;2;No;Male
5138;7;Medium;2;No;Male
5139;6;Medium;4;No;Male
5140;8;Medium;3;No;Male
5141;8;Low;2;No;Male
5142;8;Medium;2;No;Female
5143;8;Low;4;No;Male
5144;8;High;4;Yes;Female
5145;8;Medium;4;No;Male
5146;6;Medium;3;No;Male
5147;5;High;3;No;Female
5148;7;Medium;2;No;Female
5149;8;Medium;4;No;Female
5150;5;High;3;No;Female
5151;7;Low;2;Yes;Male
5152;9;Medium;1;No;Male
5153;7;Low;4;No;Female
5154;9;Low;2;No;Male
5155;9;Low;3;No;Male
5156;7;High;3;No;Male
5157;6;Medium;3;Yes;Female
5158;6;Low;3;No;Male
5159;7;Medium;3;Yes;Male
5160;5;Medium;2;No;Male
5161;5;Medium;2;No;Female
5162;4;Medium;2;No;Male
5163;7;Medium;2;No;Male
5164;10;Medium;4;No;Female
5165;4;High;2;No;Female
5166;7;Medium;3;No;Female
5167;7;High;3;No;Female
5168;7;Low;3;No;Male
5169;9;Low;3;No;Male
5170;6;Low;3;No;Male
5171;4;Low;4;No;Female
5172;6;High;3;No;Male
5173;6;Medium;2;No;Female
5174;4;Medium;4;No;Female
5175;7;Medium;3;No;Male
5176;5;Medium;5;No;Male
5177;7;Low;3;No;Male
5178;6;Medium;3;No;Male
5179;5;Medium;3;No;Male
5180;8;High;4;No;Female
5181;7;Medium;2;No;Male
5182;7;High;2;Yes;Male
5183;8;Medium;1;No;Male
5184;7;Low;3;No;Female
5185;7;Medium;2;Yes;Female
5186;6;Medium;3;No;Female
5187;5;Medium;3;No;Female
5188;7;Low;4;No;Male
5189;6;Low;4;No;Male
5190;8;Low;1;No;Male
5191;7;Medium;3;No;Male
5192;8;High;3;No;Female
5193;6;Medium;2;No;Male
5194;5;Medium;3;No;Male
5195;10;Medium;2;No;Female
5196;7;Medium;4;No;Female
5197;8;Low;2;Yes;Female
5198;5;High;4;No;Male
5199;7;Low;1;Yes;Female
5200;9;Low;3;No;Male
5201;5;Low;4;No;Male
5202;10;Low;1;No;Female
5203;7;Medium;3;No;Female
5204;6;Medium;5;No;Male
5205;8;Medium;2;No;Male
5206;9;Medium;3;No;Male
5207;6;Medium;3;No;Male
5208;6;Low;3;No;Female
5209;7;High;1;No;Male
5210;8;Medium;4;No;Female
5211;7;Low;2;No;Female
5212;8;High;3;No;Female
5213;8;Low;3;No;Male
5214;7;Medium;3;No;Male
5215;6;Medium;3;No;Male
5216;7;Low;2;No;Male
5217;10;High;2;No;Male
5218;7;Medium;3;Yes;Female
5219;9;Medium;3;No;Male
5220;6;Low;4;No;Female
5221;7;Medium;2;No;Male
5222;8;High;2;No;Female
5223;9;Medium;1;No;Female
5224;9;Low;3;No;Male
5225;5;Medium;4;No;Female
5226;9;Medium;4;No;Female
5227;10;Medium;3;No;Female
5228;6;High;4;No;Female
5229;6;High;3;Yes;Male
5230;7;Low;3;No;Male
5231;7;Medium;2;No;Male
5232;6;High;5;No;Male
5233;5;Medium;1;No;Female
5234;9;Low;2;No;Female
5235;6;Low;3;No;Male
5236;6;Low;2;No;Female
5237;7;High;2;No;Female
5238;5;Medium;2;No;Male
5239;5;Medium;4;No;Male
5240;6;Low;3;No;Male
5241;8;Low;5;No;Female
5242;7;Medium;3;No;Female
5243;4;Medium;3;No;Male
5244;9;Medium;3;No;Male
5245;8;Low;4;No;Female
5246;7;High;1;No;Female
5247;7;High;4;No;Female
5248;8;Medium;2;No;Female
5249;10;Medium;1;No;Male
5250;8;Low;2;No;Male
5251;7;Medium;4;Yes;Male
5252;5;Medium;3;No;Female
5253;7;Medium;5;No;Male
5254;8;Medium;2;No;Female
5255;7;Medium;3;No;Male
5256;6;Medium;3;No;Female
5257;8;Low;1;No;Male
5258;6;High;3;No;Male
5259;8;Medium;3;No;Female
5260;6;Medium;3;No;Male
5261;4;Low;4;No;Female
5262;6;High;2;No;Male
5263;7;Medium;3;No;Male
5264;8;Medium;1;No;Female
5265;8;Low;2;Yes;Female
5266;5;Low;1;No;Male
5267;7;Medium;3;No;Female
5268;6;Medium;3;No;Male
5269;6;Low;4;No;Male
5270;6;Low;3;No;Female
5271;7;Medium;3;No;Male
5272;10;Medium;3;No;Male
5273;10;Low;3;No;Male
5274;6;Medium;2;No;Male
5275;7;Medium;3;No;Female
5276;7;Medium;2;No;Female
5277;7;Low;3;No;Female
5278;8;Low;2;No;Female
5279;7;Medium;4;No;Male
5280;6;Low;5;No;Male
5281;9;Medium;2;Yes;Male
5282;5;Medium;2;Yes;Female
5283;7;High;2;No;Male
5284;5;Medium;3;No;Male
5285;5;Low;4;No;Female
5286;8;Medium;1;No;Female
5287;6;High;3;No;Male
5288;4;High;5;Yes;Male
5289;6;High;1;No;Female
5290;6;High;4;No;Female
5291;5;Low;2;No;Male
5292;8;Low;2;No;Male
5293;5;Medium;5;No;Female
5294;6;Medium;4;No;Female
5295;7;Low;1;No;Female
5296;6;Low;4;No;Male
5297;6;High;4;No;Female
5298;6;High;4;No;Male
5299;5;Low;2;No;Male
5300;6;Low;4;No;Female
5301;8;High;4;No;Male
5302;6;Medium;3;No;Female
5303;7;Medium;5;No;Male
5304;9;Medium;0;No;Female
5305;8;Medium;3;No;Male
5306;5;Medium;2;No;Female
5307;8;High;4;No;Male
5308;9;Medium;4;No;Female
5309;6;Medium;2;No;Female
5310;5;Medium;3;No;Male
5311;6;Medium;1;No;Male
5312;7;Medium;4;No;Male
5313;8;Medium;1;No;Female
5314;6;Low;3;No;Male
5315;4;High;2;No;Male
5316;5;Low;4;No;Male
5317;8;High;2;No;Female
5318;10;Medium;4;No;Male
5319;7;Medium;4;No;Male
5320;9;Medium;1;No;Female
5321;5;High;5;No;Female
5322;6;Low;2;No;Male
5323;4;Medium;3;No;Female
5324;8;Low;4;No;Female
5325;6;High;4;No;Male
5326;8;Medium;3;No;Male
5327;6;High;3;No;Female
5328;10;High;2;No;Male
5329;10;Medium;3;No;Male
5330;4;Low;3;No;Male
5331;8;Low;3;No;Female
5332;6;Low;1;No;Female
5333;8;Low;5;No;Female
5334;5;Medium;4;No;Male
5335;9;High;3;No;Female
5336;9;Low;3;No;Female
5337;5;Low;4;No;Male
5338;7;Medium;3;No;Female
5339;7;High;4;No;Male
5340;8;Low;3;No;Female
5341;7;Medium;3;No;Male
5342;8;Medium;2;No;Male
5343;7;Low;3;No;Female
5344;8;Medium;3;No;Female
5345;5;Medium;4;No;Male
5346;7;High;3;Yes;Male
5347;9;High;3;No;Male
5348;9;High;3;No;Female
5349;7;Medium;2;No;Male
5350;7;Low;4;No;Male
5351;9;Low;3;No;Male
5352;7;Medium;2;No;Female
5353;9;High;3;No;Male
5354;7;Medium;3;No;Male
5355;7;High;4;No;Male
5356;5;Low;3;Yes;Male
5357;5;Low;1;No;Female
5358;8;Medium;3;No;Female
5359;10;High;3;No;Female
5360;7;Medium;2;No;Male
5361;7;Low;2;No;Female
5362;9;Low;4;No;Male
5363;8;Low;3;No;Male
5364;4;Medium;4;No;Female
5365;8;Low;4;No;Male
5366;5;Medium;3;No;Male
5367;7;Medium;3;No;Female
5368;6;Medium;3;No;Male
5369;6;Medium;3;No;Female
5370;7;Medium;2;No;Female
5371;8;Medium;3;No;Male
5372;7;Medium;4;No;Male
5373;9;Medium;1;No;Male
5374;9;Low;3;No;Male
5375;9;Medium;2;Yes;Male
5376;7;Low;2;No;Female
5377;6;Low;3;No;Male
5378;7;Medium;3;No;Male
5379;9;High;4;No;Male
5380;9;High;3;No;Male
5381;4;High;3;No;Female
5382;7;Medium;3;Yes;Male
5383;4;High;3;No;Female
5384;7;Medium;4;No;Male
5385;6;Medium;4;No;Male
5386;6;Medium;2;No;Male
5387;8;Medium;4;No;Male
5388;6;Low;4;Yes;Female
5389;7;Medium;2;No;Male
5390;6;Medium;3;No;Female
5391;7;Medium;2;No;Male
5392;8;High;3;No;Female
5393;6;High;3;No;Male
5394;8;Medium;3;No;Male
5395;7;High;3;No;Male
5396;7;Medium;3;Yes;Male
5397;6;Low;4;No;Female
5398;8;Medium;3;No;Male
5399;8;Medium;5;No;Male
5400;7;Low;2;No;Male
5401;7;Medium;5;No;Male
5402;8;Medium;2;No;Female
5403;8;Low;3;No;Female
5404;7;High;3;No;Female
5405;9;Medium;3;No;Male
5406;8;Low;4;Yes;Female
5407;10;Medium;1;No;Female
5408;5;Medium;2;No;Male
5409;8;Medium;2;No;Male
5410;9;High;0;No;Female
5411;9;Low;2;No;Male
5412;7;Medium;4;No;Female
5413;5;Medium;2;No;Male
5414;9;Medium;2;No;Male
5415;6;Low;4;No;Female
5416;7;Medium;1;No;Female
5417;10;High;4;No;Male
5418;5;Medium;4;No;Female
5419;8;High;3;No;Male
5420;6;Medium;3;No;Female
5421;6;Medium;5;No;Female
5422;7;Medium;3;No;Female
5423;8;Medium;5;No;Male
5424;8;High;3;No;Male
5425;9;High;3;No;Female
5426;6;Low;1;No;Female
5427;5;Medium;3;No;Male
5428;6;High;3;No;Female
5429;8;Low;5;No;Male
5430;7;Medium;4;No;Male
5431;4;High;4;No;Male
5432;4;High;3;No;Male
5433;7;Medium;4;No;Male
5434;8;Low;4;No;Female
5435;6;Medium;2;No;Male
5436;8;High;3;No;Male
5437;5;Medium;3;No;Female
5438;7;Medium;2;No;Female
5439;7;High;2;No;Female
5440;8;Medium;4;No;Male
5441;5;Medium;4;No;Female
5442;5;Medium;3;No;Male
5443;8;Medium;2;No;Male
5444;5;Low;4;No;Male
5445;6;Low;3;No;Male
5446;9;High;3;No;Male
5447;7;Low;1;No;Female
5448;8;Low;1;No;Male
5449;8;Medium;2;Yes;Female
5450;8;Medium;2;No;Male
5451;7;Medium;4;No;Male
5452;6;Medium;4;No;Male
5453;10;Low;4;Yes;Female
5454;7;Low;2;No;Female
