Family_ID;Student_ID;Parental_Involvement;Family_Income;Parental_Education_Level
2430;2430;High;Low;Postgraduate
2431;2431;Low;High;High School
2432;2432;Medium;Low;College
2433;2433;Medium;High;College
2434;2434;Medium;Medium;Postgraduate
2435;2435;Medium;Medium;High School
2436;2436;Medium;Low;Postgraduate
2437;2437;Medium;Medium;College
2438;2438;Low;High;Postgraduate
2439;2439;Low;Low;College
2440;2440;Low;Low;College
2441;2441;Medium;Medium;High School
2442;2442;Medium;Low;High School
2443;2443;Medium;Low;College
2444;2444;Medium;Medium;High School
2445;2445;Medium;Low;Postgraduate
2446;2446;Medium;Medium;College
2447;2447;Medium;Low;High School
2448;2448;Medium;High;Postgraduate
2449;2449;Low;Medium;High School
2450;2450;High;High;College
2451;2451;Low;High;College
2452;2452;High;High;High School
2453;2453;High;Low;High School
2454;2454;Medium;Medium;High School
2455;2455;High;Medium;Postgraduate
2456;2456;Low;Medium;High School
2457;2457;Low;Low;
2458;2458;Medium;Low;Postgraduate
2459;2459;Medium;Low;High School
2460;2460;Medium;Medium;College
2461;2461;Medium;Medium;College
2462;2462;Low;Medium;College
2463;2463;Medium;High;College
2464;2464;Medium;Low;High School
2465;2465;Medium;Low;Postgraduate
2466;2466;High;High;College
2467;2467;Medium;High;High School
2468;2468;Medium;Low;High School
2469;2469;Medium;Low;College
2470;2470;High;High;High School
2471;2471;Low;Low;College
2472;2472;High;Low;College
2473;2473;Medium;Low;High School
2474;2474;Medium;Low;High School
2475;2475;High;High;Postgraduate
2476;2476;High;Medium;High School
2477;2477;Medium;Low;College
2478;2478;Low;High;High School
2479;2479;High;Medium;Postgraduate
2480;2480;Medium;Medium;Postgraduate
2481;2481;Medium;Medium;College
2482;2482;Low;Medium;College
2483;2483;Medium;High;High School
2484;2484;High;Medium;Postgraduate
2485;2485;Medium;Medium;High School
2486;2486;High;Low;College
2487;2487;Low;High;College
2488;2488;Low;Medium;College
2489;2489;Medium;Medium;High School
2490;2490;High;Low;High School
2491;2491;High;Medium;College
2492;2492;High;Medium;College
2493;2493;Low;Low;College
2494;2494;High;Low;Postgraduate
2495;2495;High;Medium;College
2496;2496;Low;Medium;College
2497;2497;Medium;Medium;Postgraduate
2498;2498;Medium;Low;High School
2499;2499;Medium;Low;High School
2500;2500;High;Medium;Postgraduate
2501;2501;Low;Low;High School
2502;2502;Medium;Medium;High School
2503;2503;Medium;Medium;High School
2504;2504;Medium;Low;High School
2505;2505;High;Low;High School
2506;2506;Medium;High;High School
2507;2507;Medium;Medium;College
2508;2508;High;Medium;High School
2509;2509;High;Medium;High School
2510;2510;Medium;High;College
2511;2511;Medium;Low;Postgraduate
2512;2512;Medium;High;High School
2513;2513;High;High;High School
2514;2514;High;Low;College
2515;2515;Medium;Low;College
2516;2516;Medium;Low;High School
2517;2517;Low;Medium;High School
2518;2518;Low;Low;College
2519;2519;Medium;Low;High School
2520;2520;Medium;Low;Postgraduate
2521;2521;Low;Low;High School
2522;2522;High;Low;High School
2523;2523;Medium;Medium;Postgraduate
2524;2524;High;Medium;
2525;2525;Medium;Low;High School
2526;2526;High;Medium;High School
2527;2527;Medium;Low;High School
2528;2528;Medium;Medium;College
2529;2529;Medium;Low;High School
2530;2530;Medium;High;College
2531;2531;High;Medium;College
2532;2532;Medium;High;College
2533;2533;Medium;High;High School
2534;2534;Medium;Low;High School
2535;2535;High;Low;Postgraduate
2536;2536;Low;Medium;High School
2537;2537;Low;Medium;College
2538;2538;High;Medium;High School
2539;2539;Low;Low;College
2540;2540;Low;Low;High School
2541;2541;Medium;Medium;High School
2542;2542;Medium;Medium;High School
2543;2543;Medium;Medium;High School
2544;2544;Medium;Medium;College
2545;2545;High;High;College
2546;2546;High;Medium;College
2547;2547;High;High;Postgraduate
2548;2548;Medium;Low;College
2549;2549;Low;High;College
2550;2550;High;Medium;High School
2551;2551;Low;Low;High School
2552;2552;High;Medium;College
2553;2553;Low;Low;High School
2554;2554;High;Low;College
2555;2555;High;Medium;High School
2556;2556;Medium;High;College
2557;2557;Medium;High;High School
2558;2558;Medium;Low;College
2559;2559;Medium;High;High School
2560;2560;Low;Medium;High School
2561;2561;Medium;Low;High School
2562;2562;Medium;High;High School
2563;2563;Medium;High;Postgraduate
2564;2564;Medium;High;High School
2565;2565;Medium;Medium;High School
2566;2566;Low;Low;College
2567;2567;High;Low;High School
2568;2568;High;High;High School
2569;2569;Medium;Low;High School
2570;2570;Low;Medium;High School
2571;2571;High;Medium;High School
2572;2572;Low;High;Postgraduate
2573;2573;Low;Medium;High School
2574;2574;Medium;Low;High School
2575;2575;Medium;Low;College
2576;2576;Low;Low;High School
2577;2577;High;Medium;Postgraduate
2578;2578;Medium;Low;College
2579;2579;High;High;Postgraduate
2580;2580;Low;Low;High School
2581;2581;High;Low;College
2582;2582;Medium;Low;High School
2583;2583;Low;Low;High School
2584;2584;High;High;High School
2585;2585;High;Medium;High School
2586;2586;Low;Low;College
2587;2587;High;Low;College
2588;2588;Medium;Medium;Postgraduate
2589;2589;High;Medium;High School
2590;2590;High;Low;College
2591;2591;Low;Low;High School
2592;2592;Low;Medium;High School
2593;2593;Medium;Low;High School
2594;2594;High;Low;High School
2595;2595;Medium;Low;Postgraduate
2596;2596;Medium;Medium;High School
2597;2597;Low;High;High School
2598;2598;High;Low;College
2599;2599;Medium;Medium;High School
2600;2600;High;Low;College
2601;2601;High;Low;High School
2602;2602;Low;Medium;College
2603;2603;Medium;Medium;Postgraduate
2604;2604;High;Medium;High School
2605;2605;Low;High;College
2606;2606;High;Medium;High School
2607;2607;High;Low;High School
2608;2608;Medium;Medium;Postgraduate
2609;2609;Medium;Low;College
2610;2610;Medium;Medium;College
2611;2611;Medium;Low;High School
2612;2612;Low;Low;High School
2613;2613;Medium;Medium;Postgraduate
2614;2614;Medium;Medium;College
2615;2615;Medium;Medium;College
2616;2616;Medium;Low;Postgraduate
2617;2617;High;Low;Postgraduate
2618;2618;Medium;High;High School
2619;2619;Medium;Medium;College
2620;2620;High;Medium;High School
2621;2621;Medium;High;High School
2622;2622;High;Low;High School
2623;2623;Low;Medium;High School
2624;2624;High;Low;Postgraduate
2625;2625;Medium;Low;High School
2626;2626;High;Medium;High School
2627;2627;High;Low;High School
2628;2628;Medium;Medium;College
2629;2629;Medium;Medium;Postgraduate
2630;2630;High;Low;High School
2631;2631;Low;High;College
2632;2632;High;Medium;Postgraduate
2633;2633;Low;Medium;High School
2634;2634;High;Medium;High School
2635;2635;Medium;Low;High School
2636;2636;Medium;Low;High School
2637;2637;Low;Low;High School
2638;2638;Medium;Low;College
2639;2639;Medium;Low;Postgraduate
2640;2640;Medium;Medium;Postgraduate
2641;2641;Low;Low;High School
2642;2642;High;Low;College
2643;2643;Low;Medium;High School
2644;2644;High;Low;College
2645;2645;Medium;Low;College
2646;2646;Medium;Medium;High School
2647;2647;Medium;High;Postgraduate
2648;2648;Medium;Low;High School
2649;2649;Medium;Medium;High School
2650;2650;Low;Medium;College
2651;2651;Medium;Low;High School
2652;2652;Low;Low;College
2653;2653;Low;Medium;High School
2654;2654;Low;High;High School
2655;2655;Medium;Low;High School
2656;2656;Medium;Low;High School
2657;2657;Medium;Low;High School
2658;2658;Medium;High;High School
2659;2659;Low;Medium;High School
2660;2660;Medium;Low;High School
2661;2661;Medium;Low;High School
2662;2662;Medium;Low;College
2663;2663;High;Low;Postgraduate
2664;2664;Medium;High;High School
2665;2665;Medium;High;Postgraduate
2666;2666;Medium;Low;High School
2667;2667;Medium;Low;College
2668;2668;High;Low;High School
2669;2669;High;Low;High School
2670;2670;Medium;High;College
2671;2671;High;High;High School
2672;2672;Medium;Medium;High School
2673;2673;Medium;High;Postgraduate
2674;2674;Low;Medium;High School
2675;2675;Medium;Low;High School
2676;2676;High;High;Postgraduate
2677;2677;High;Medium;High School
2678;2678;Medium;Medium;Postgraduate
2679;2679;Medium;High;Postgraduate
2680;2680;Medium;Medium;College
2681;2681;High;Low;High School
2682;2682;Medium;High;High School
2683;2683;Medium;Low;High School
2684;2684;Medium;Medium;Postgraduate
2685;2685;High;Medium;College
2686;2686;High;Low;High School
2687;2687;Low;Low;College
2688;2688;Low;Low;College
2689;2689;High;High;High School
2690;2690;High;Medium;High School
2691;2691;Medium;Low;High School
2692;2692;Medium;High;College
2693;2693;High;Low;High School
2694;2694;High;Medium;Postgraduate
2695;2695;High;Medium;High School
2696;2696;Medium;Low;College
2697;2697;High;Medium;High School
2698;2698;Low;Low;High School
2699;2699;High;Low;High School
2700;2700;Low;Low;High School
2701;2701;Medium;High;Postgraduate
2702;2702;Medium;Low;College
2703;2703;High;Low;High School
2704;2704;Medium;Medium;High School
2705;2705;Low;Low;High School
2706;2706;High;Low;College
2707;2707;Medium;Medium;Postgraduate
2708;2708;Medium;High;College
2709;2709;High;High;Postgraduate
2710;2710;Medium;Low;College
2711;2711;High;Medium;High School
2712;2712;Medium;Medium;High School
2713;2713;High;Low;College
2714;2714;High;Low;High School
2715;2715;Medium;High;High School
2716;2716;High;Low;Postgraduate
2717;2717;Medium;Medium;College
2718;2718;High;Low;High School
2719;2719;High;Low;High School
2720;2720;Medium;Medium;Postgraduate
2721;2721;Medium;Medium;High School
2722;2722;High;Medium;High School
2723;2723;Low;High;College
2724;2724;Medium;Low;College
2725;2725;Medium;Low;College
2726;2726;Low;High;High School
2727;2727;High;Medium;College
2728;2728;Medium;High;College
2729;2729;Medium;Low;High School
2730;2730;High;Low;College
2731;2731;Medium;Medium;College
2732;2732;Medium;Low;College
2733;2733;High;Medium;College
2734;2734;High;Low;College
2735;2735;High;Low;College
2736;2736;Low;Low;High School
2737;2737;Low;Low;Postgraduate
2738;2738;Medium;Low;College
2739;2739;Low;Low;College
2740;2740;Medium;Medium;
2741;2741;Medium;Low;High School
2742;2742;Medium;Low;High School
2743;2743;Medium;Low;High School
2744;2744;Medium;Low;Postgraduate
2745;2745;Medium;Low;High School
2746;2746;Low;Low;College
2747;2747;Medium;Medium;High School
2748;2748;Medium;High;Postgraduate
2749;2749;High;Medium;High School
2750;2750;High;High;High School
2751;2751;High;Low;High School
2752;2752;Medium;Medium;High School
2753;2753;Low;Low;High School
2754;2754;Low;High;High School
2755;2755;High;Low;High School
2756;2756;Medium;Medium;College
2757;2757;Medium;Low;Postgraduate
2758;2758;Low;Low;College
2759;2759;Low;Medium;Postgraduate
2760;2760;High;Low;High School
2761;2761;Medium;Low;High School
2762;2762;Medium;High;High School
2763;2763;Low;Low;College
2764;2764;Medium;High;College
2765;2765;High;High;High School
2766;2766;Medium;Medium;Postgraduate
2767;2767;High;Low;High School
2768;2768;Medium;Low;High School
2769;2769;Medium;Low;Postgraduate
2770;2770;High;Medium;High School
2771;2771;High;Low;College
2772;2772;Medium;Low;High School
2773;2773;Low;Medium;High School
2774;2774;Medium;Medium;High School
2775;2775;Low;Medium;College
2776;2776;Low;Medium;College
2777;2777;Medium;Medium;College
2778;2778;Medium;Low;High School
2779;2779;High;High;College
2780;2780;Low;High;High School
2781;2781;High;Low;College
2782;2782;High;Low;Postgraduate
2783;2783;High;High;College
2784;2784;High;Medium;College
2785;2785;High;Low;High School
2786;2786;High;Medium;College
2787;2787;Medium;Medium;College
2788;2788;Medium;Low;High School
2789;2789;High;Medium;High School
2790;2790;Medium;Low;High School
2791;2791;Low;High;High School
2792;2792;High;Low;Postgraduate
2793;2793;Medium;High;High School
2794;2794;High;Low;High School
2795;2795;Low;Low;Postgraduate
2796;2796;Medium;Medium;High School
2797;2797;Medium;Medium;High School
2798;2798;High;Low;College
2799;2799;Low;High;College
2800;2800;High;High;High School
2801;2801;Low;Low;High School
2802;2802;Low;Medium;College
2803;2803;Medium;Medium;Postgraduate
2804;2804;Medium;High;High School
2805;2805;Medium;Medium;High School
2806;2806;Low;Low;High School
2807;2807;Medium;Medium;College
2808;2808;Medium;Medium;Postgraduate
2809;2809;High;Medium;College
2810;2810;Low;High;College
2811;2811;Medium;Medium;High School
2812;2812;Medium;High;High School
2813;2813;High;Medium;High School
2814;2814;High;Low;High School
2815;2815;High;Low;High School
2816;2816;Low;Medium;High School
2817;2817;High;Medium;High School
2818;2818;High;High;High School
2819;2819;High;Medium;Postgraduate
2820;2820;Medium;High;High School
2821;2821;High;Low;High School
2822;2822;Medium;High;High School
2823;2823;Medium;Medium;College
2824;2824;Medium;Low;College
2825;2825;Medium;Low;High School
2826;2826;Medium;High;Postgraduate
2827;2827;Medium;High;High School
2828;2828;High;Low;Postgraduate
2829;2829;Medium;Low;High School
2830;2830;Medium;High;High School
2831;2831;Medium;Low;College
2832;2832;High;High;College
2833;2833;Medium;Low;High School
2834;2834;Low;Low;Postgraduate
2835;2835;High;Low;High School
2836;2836;Low;High;High School
2837;2837;Low;High;Postgraduate
2838;2838;Medium;Low;College
2839;2839;Medium;Medium;High School
2840;2840;Low;High;High School
2841;2841;Medium;High;High School
2842;2842;High;Low;High School
2843;2843;Medium;High;Postgraduate
2844;2844;Low;Low;High School
2845;2845;High;Medium;High School
2846;2846;Medium;Medium;High School
2847;2847;Medium;Medium;Postgraduate
2848;2848;Medium;Low;High School
2849;2849;Medium;Medium;High School
2850;2850;Medium;Medium;Postgraduate
2851;2851;High;Low;College
2852;2852;Medium;Low;Postgraduate
2853;2853;Medium;Low;College
2854;2854;High;High;College
2855;2855;High;High;College
2856;2856;Low;Low;College
2857;2857;High;High;High School
2858;2858;Medium;High;High School
2859;2859;Medium;High;College
2860;2860;Medium;Low;Postgraduate
2861;2861;Medium;Medium;High School
2862;2862;Low;Low;Postgraduate
2863;2863;Medium;Medium;High School
2864;2864;Medium;High;High School
2865;2865;Low;Low;Postgraduate
2866;2866;Medium;Medium;Postgraduate
2867;2867;High;Medium;Postgraduate
2868;2868;High;Low;High School
2869;2869;Medium;Low;Postgraduate
2870;2870;High;Medium;High School
2871;2871;Medium;High;High School
2872;2872;Low;Medium;High School
2873;2873;Medium;Low;High School
2874;2874;Low;Low;Postgraduate
2875;2875;High;High;College
2876;2876;High;Medium;College
2877;2877;Medium;Low;High School
2878;2878;Medium;Medium;College
2879;2879;Medium;Low;High School
2880;2880;Medium;High;High School
2881;2881;High;Low;College
2882;2882;Medium;Low;High School
2883;2883;Low;Medium;College
2884;2884;High;Medium;College
2885;2885;Low;Low;Postgraduate
2886;2886;High;Low;Postgraduate
2887;2887;Medium;Low;College
2888;2888;Medium;Medium;College
2889;2889;Low;Low;College
2890;2890;Medium;Low;Postgraduate
2891;2891;High;Low;College
2892;2892;Medium;High;High School
2893;2893;High;Medium;College
2894;2894;Medium;Medium;High School
2895;2895;High;Medium;High School
2896;2896;High;Medium;High School
2897;2897;Medium;Medium;High School
2898;2898;Medium;High;High School
2899;2899;High;Low;College
2900;2900;Medium;Low;College
2901;2901;High;Low;High School
2902;2902;Medium;Medium;High School
2903;2903;High;Medium;High School
2904;2904;Low;Medium;
2905;2905;High;High;High School
2906;2906;Medium;Medium;College
2907;2907;High;Low;College
2908;2908;Medium;Medium;High School
2909;2909;Medium;Low;High School
2910;2910;High;Medium;High School
2911;2911;High;Low;College
2912;2912;High;Medium;Postgraduate
2913;2913;Medium;High;High School
2914;2914;Medium;Low;High School
2915;2915;Medium;Low;
