AF_ID;Student_ID;Hours_Studied;Access_to_Resources;Extracurricular_Activities;Internet_Access;Peer_Influence
2331;2331;18;High;Yes;Yes;Positive
2332;2332;20;Medium;No;Yes;Neutral
2333;2333;11;Medium;Yes;Yes;Neutral
2334;2334;18;Medium;No;Yes;Neutral
2335;2335;25;High;No;Yes;Neutral
2336;2336;23;Medium;Yes;Yes;Positive
2337;2337;23;Medium;Yes;Yes;Neutral
2338;2338;20;Medium;Yes;Yes;Positive
2339;2339;20;High;No;Yes;Negative
2340;2340;16;Low;No;Yes;Neutral
2341;2341;24;Low;No;Yes;Neutral
2342;2342;23;Low;Yes;Yes;Neutral
2343;2343;23;Medium;Yes;Yes;Negative
2344;2344;17;Medium;Yes;Yes;Neutral
2345;2345;7;High;Yes;Yes;Positive
2346;2346;27;Medium;No;Yes;Neutral
2347;2347;17;Low;Yes;Yes;Neutral
2348;2348;15;Medium;Yes;Yes;Neutral
2349;2349;24;High;Yes;Yes;Neutral
2350;2350;18;Medium;Yes;Yes;Neutral
2351;2351;26;High;No;Yes;Negative
2352;2352;24;Low;Yes;Yes;Positive
2353;2353;24;Low;Yes;Yes;Positive
2354;2354;12;High;No;Yes;Positive
2355;2355;27;Medium;Yes;Yes;Positive
2356;2356;22;High;No;No;Positive
2357;2357;18;High;No;Yes;Positive
2358;2358;21;Medium;No;Yes;Positive
2359;2359;9;Medium;Yes;Yes;Positive
2360;2360;22;Medium;No;Yes;Positive
2361;2361;14;High;No;Yes;Positive
2362;2362;12;Medium;Yes;Yes;Positive
2363;2363;11;Low;No;Yes;Neutral
2364;2364;27;Medium;Yes;Yes;Positive
2365;2365;16;High;No;Yes;Positive
2366;2366;29;Low;Yes;Yes;Positive
2367;2367;17;Medium;No;Yes;Negative
2368;2368;10;Medium;Yes;Yes;Neutral
2369;2369;13;High;Yes;Yes;Neutral
2370;2370;27;Medium;Yes;Yes;Positive
2371;2371;19;Medium;Yes;Yes;Neutral
2372;2372;17;Medium;Yes;Yes;Neutral
2373;2373;21;Low;Yes;Yes;Neutral
2374;2374;23;Low;Yes;Yes;Neutral
2375;2375;27;Medium;Yes;Yes;Positive
2376;2376;29;Medium;Yes;No;Neutral
2377;2377;18;Medium;Yes;Yes;Negative
2378;2378;12;Low;Yes;Yes;Positive
2379;2379;18;Medium;Yes;Yes;Negative
2380;2380;22;High;Yes;Yes;Neutral
2381;2381;14;Medium;Yes;Yes;Negative
2382;2382;14;Medium;Yes;Yes;Positive
2383;2383;22;Low;Yes;Yes;Positive
2384;2384;20;Low;Yes;Yes;Positive
2385;2385;20;High;Yes;Yes;Positive
2386;2386;15;Medium;Yes;Yes;Positive
2387;2387;19;Medium;Yes;Yes;Positive
2388;2388;14;High;Yes;Yes;Neutral
2389;2389;25;High;No;Yes;Positive
2390;2390;26;High;No;Yes;Neutral
2391;2391;9;Medium;No;Yes;Positive
2392;2392;14;Low;Yes;Yes;Negative
2393;2393;11;High;Yes;Yes;Positive
2394;2394;16;High;No;Yes;Neutral
2395;2395;19;Medium;Yes;Yes;Positive
2396;2396;11;High;Yes;No;Positive
2397;2397;14;Medium;Yes;Yes;Positive
2398;2398;14;Medium;Yes;Yes;Negative
2399;2399;21;Low;Yes;Yes;Neutral
2400;2400;20;Medium;No;Yes;Positive
2401;2401;16;Low;No;Yes;Neutral
2402;2402;21;Medium;Yes;Yes;Positive
2403;2403;17;Medium;No;Yes;Negative
2404;2404;18;Medium;Yes;Yes;Neutral
2405;2405;30;Medium;Yes;Yes;Neutral
2406;2406;28;High;No;Yes;Positive
2407;2407;12;Low;Yes;Yes;Neutral
2408;2408;25;High;Yes;Yes;Positive
2409;2409;25;Medium;Yes;Yes;Neutral
2410;2410;13;High;Yes;Yes;Positive
2411;2411;25;Medium;Yes;Yes;Neutral
2412;2412;29;High;No;Yes;Positive
2413;2413;13;Medium;No;Yes;Negative
2414;2414;14;Medium;Yes;Yes;Negative
2415;2415;26;Medium;Yes;Yes;Positive
2416;2416;22;High;No;Yes;Neutral
2417;2417;23;High;No;Yes;Neutral
2418;2418;22;Medium;Yes;Yes;Negative
2419;2419;22;Low;Yes;Yes;Neutral
2420;2420;12;High;Yes;No;Positive
2421;2421;26;High;Yes;Yes;Positive
2422;2422;27;Medium;No;No;Positive
2423;2423;19;High;Yes;Yes;Neutral
2424;2424;20;Low;No;Yes;Neutral
2425;2425;11;High;Yes;Yes;Neutral
2426;2426;23;High;Yes;Yes;Negative
2427;2427;23;Medium;Yes;Yes;Positive
2428;2428;20;Medium;Yes;Yes;Negative
2429;2429;27;Medium;Yes;Yes;Positive
2430;2430;18;Medium;Yes;Yes;Negative
2431;2431;23;High;No;Yes;Positive
2432;2432;14;High;Yes;Yes;Positive
2433;2433;20;Medium;Yes;Yes;Negative
2434;2434;19;High;Yes;No;Neutral
2435;2435;21;Medium;Yes;Yes;Neutral
2436;2436;18;High;Yes;Yes;Positive
2437;2437;19;High;Yes;Yes;Positive
2438;2438;25;High;Yes;Yes;Neutral
2439;2439;17;Low;No;Yes;Neutral
2440;2440;10;Medium;Yes;Yes;Neutral
2441;2441;30;Medium;No;Yes;Neutral
2442;2442;28;Medium;Yes;Yes;Neutral
2443;2443;12;Medium;Yes;Yes;Negative
2444;2444;24;High;Yes;Yes;Negative
2445;2445;17;Medium;Yes;Yes;Negative
2446;2446;22;Medium;Yes;Yes;Positive
2447;2447;22;Medium;Yes;No;Positive
2448;2448;19;Medium;No;Yes;Neutral
2449;2449;15;Medium;No;Yes;Negative
2450;2450;16;Low;Yes;Yes;Neutral
2451;2451;15;Low;Yes;Yes;Positive
2452;2452;15;Medium;Yes;Yes;Negative
2453;2453;20;Low;Yes;No;Neutral
2454;2454;16;Low;No;No;Positive
2455;2455;24;High;No;Yes;Neutral
2456;2456;29;High;Yes;Yes;Positive
2457;2457;17;Medium;Yes;Yes;Neutral
2458;2458;21;Medium;Yes;Yes;Positive
2459;2459;23;High;No;Yes;Neutral
2460;2460;23;Low;Yes;Yes;Positive
2461;2461;20;Medium;No;Yes;Positive
2462;2462;24;Medium;No;No;Positive
2463;2463;23;High;No;No;Neutral
2464;2464;13;High;Yes;Yes;Neutral
2465;2465;25;Medium;Yes;Yes;Positive
2466;2466;25;Medium;No;Yes;Positive
2467;2467;15;Medium;No;Yes;Positive
2468;2468;20;High;Yes;Yes;Positive
2469;2469;24;High;No;Yes;Neutral
2470;2470;19;Medium;No;Yes;Negative
2471;2471;26;High;Yes;Yes;Positive
2472;2472;34;Low;Yes;Yes;Positive
2473;2473;15;Medium;Yes;Yes;Negative
2474;2474;12;Low;No;Yes;Neutral
2475;2475;22;Low;No;Yes;Neutral
2476;2476;24;Medium;Yes;Yes;Positive
2477;2477;19;High;Yes;Yes;Negative
2478;2478;29;Medium;Yes;Yes;Neutral
2479;2479;12;Medium;Yes;Yes;Negative
2480;2480;24;Low;Yes;Yes;Neutral
2481;2481;16;Medium;No;Yes;Negative
2482;2482;30;Medium;No;Yes;Positive
2483;2483;32;Medium;Yes;Yes;Neutral
2484;2484;15;Medium;No;No;Positive
2485;2485;17;Medium;Yes;Yes;Negative
2486;2486;25;Medium;Yes;Yes;Negative
2487;2487;18;Medium;No;Yes;Positive
2488;2488;20;Low;Yes;Yes;Neutral
2489;2489;20;Medium;Yes;Yes;Positive
2490;2490;8;Medium;Yes;Yes;Neutral
2491;2491;20;High;Yes;Yes;Positive
2492;2492;16;High;No;Yes;Negative
2493;2493;17;High;Yes;Yes;Positive
2494;2494;29;Medium;Yes;Yes;Neutral
2495;2495;12;Medium;No;Yes;Positive
2496;2496;25;High;Yes;Yes;Negative
2497;2497;18;Medium;Yes;Yes;Positive
2498;2498;18;Low;Yes;Yes;Neutral
2499;2499;25;High;No;Yes;Neutral
2500;2500;22;Low;No;Yes;Negative
2501;2501;23;Low;Yes;Yes;Positive
2502;2502;26;High;No;Yes;Positive
2503;2503;18;High;Yes;Yes;Positive
2504;2504;16;High;Yes;Yes;Positive
2505;2505;13;Medium;No;No;Neutral
2506;2506;15;High;Yes;Yes;Negative
2507;2507;38;High;No;Yes;Positive
2508;2508;27;High;Yes;No;Positive
2509;2509;12;High;Yes;Yes;Neutral
2510;2510;12;Medium;Yes;Yes;Positive
2511;2511;23;Low;Yes;Yes;Neutral
2512;2512;23;High;Yes;Yes;Positive
2513;2513;23;Medium;Yes;Yes;Negative
2514;2514;18;Medium;No;Yes;Neutral
2515;2515;19;High;Yes;Yes;Negative
2516;2516;22;Medium;Yes;Yes;Neutral
2517;2517;21;Medium;Yes;Yes;Neutral
2518;2518;7;Medium;Yes;Yes;Positive
2519;2519;19;Low;No;Yes;Negative
2520;2520;15;Medium;Yes;Yes;Neutral
2521;2521;21;High;No;Yes;Positive
2522;2522;38;Medium;No;Yes;Negative
2523;2523;22;Low;Yes;Yes;Neutral
2524;2524;18;High;No;Yes;Negative
2525;2525;26;Medium;No;Yes;Neutral
2526;2526;23;Medium;No;Yes;Positive
2527;2527;23;High;Yes;Yes;Neutral
2528;2528;24;Medium;Yes;Yes;Positive
2529;2529;32;High;Yes;Yes;Positive
2530;2530;13;High;Yes;Yes;Positive
2531;2531;23;High;No;Yes;Neutral
2532;2532;14;Medium;No;Yes;Neutral
2533;2533;23;Medium;No;Yes;Positive
2534;2534;14;Medium;No;No;Neutral
2535;2535;17;High;No;Yes;Positive
2536;2536;18;High;Yes;Yes;Neutral
2537;2537;26;High;No;Yes;Positive
2538;2538;26;Medium;Yes;Yes;Neutral
2539;2539;13;Medium;Yes;Yes;Negative
2540;2540;20;Medium;No;Yes;Negative
2541;2541;16;Low;No;No;Neutral
2542;2542;12;High;No;Yes;Negative
2543;2543;19;Medium;Yes;Yes;Neutral
2544;2544;18;Medium;No;Yes;Negative
2545;2545;35;High;Yes;Yes;Positive
2546;2546;23;Low;Yes;Yes;Neutral
2547;2547;12;High;Yes;Yes;Positive
2548;2548;17;Low;Yes;Yes;Positive
2549;2549;26;High;Yes;No;Positive
2550;2550;33;Medium;No;Yes;Positive
2551;2551;10;Low;Yes;Yes;Neutral
2552;2552;9;Medium;No;Yes;Positive
2553;2553;31;High;Yes;Yes;Positive
2554;2554;22;Medium;Yes;No;Positive
2555;2555;15;Medium;Yes;Yes;Neutral
2556;2556;23;High;No;Yes;Neutral
2557;2557;4;Medium;No;Yes;Neutral
2558;2558;20;High;Yes;Yes;Negative
2559;2559;22;Medium;Yes;Yes;Neutral
2560;2560;26;Medium;No;Yes;Positive
2561;2561;14;Medium;Yes;Yes;Neutral
2562;2562;21;Medium;Yes;Yes;Neutral
2563;2563;14;Low;Yes;Yes;Negative
2564;2564;22;Medium;Yes;Yes;Neutral
2565;2565;15;Medium;Yes;Yes;Positive
2566;2566;18;Medium;Yes;Yes;Neutral
2567;2567;14;Medium;Yes;Yes;Negative
2568;2568;24;Medium;Yes;Yes;Positive
2569;2569;25;Medium;Yes;Yes;Neutral
2570;2570;19;High;No;Yes;Neutral
2571;2571;20;Medium;Yes;Yes;Positive
2572;2572;11;Medium;Yes;Yes;Negative
2573;2573;18;Medium;Yes;Yes;Negative
2574;2574;20;High;Yes;No;Positive
2575;2575;36;Low;No;Yes;Positive
2576;2576;13;Medium;Yes;Yes;Negative
2577;2577;29;High;No;Yes;Negative
2578;2578;26;Medium;No;Yes;Negative
2579;2579;22;Medium;No;Yes;Negative
2580;2580;31;High;Yes;Yes;Positive
2581;2581;22;Low;Yes;Yes;Positive
2582;2582;22;Medium;Yes;Yes;Neutral
2583;2583;20;Medium;No;Yes;Negative
2584;2584;27;Low;Yes;Yes;Neutral
2585;2585;27;Medium;No;Yes;Negative
2586;2586;16;Medium;Yes;Yes;Positive
2587;2587;12;Low;Yes;No;Neutral
2588;2588;19;Medium;Yes;Yes;Positive
2589;2589;15;High;Yes;Yes;Neutral
2590;2590;20;High;Yes;Yes;Neutral
2591;2591;27;Medium;Yes;No;Positive
2592;2592;17;Low;Yes;Yes;Negative
2593;2593;20;Medium;No;Yes;Positive
2594;2594;20;Medium;Yes;Yes;Positive
2595;2595;25;High;Yes;Yes;Positive
2596;2596;7;High;Yes;Yes;Positive
2597;2597;16;Medium;No;Yes;Neutral
2598;2598;21;Low;Yes;Yes;Positive
2599;2599;27;High;No;Yes;Positive
2600;2600;17;High;Yes;Yes;Neutral
2601;2601;9;Medium;No;Yes;Neutral
2602;2602;24;Medium;Yes;No;Neutral
2603;2603;16;Medium;Yes;Yes;Negative
2604;2604;13;High;No;Yes;Neutral
2605;2605;16;Low;No;Yes;Positive
2606;2606;19;High;No;Yes;Negative
2607;2607;16;Low;Yes;Yes;Positive
2608;2608;7;High;Yes;Yes;Neutral
2609;2609;25;Medium;Yes;Yes;Neutral
2610;2610;28;Medium;Yes;Yes;Positive
2611;2611;24;Low;Yes;Yes;Positive
2612;2612;13;Medium;Yes;Yes;Positive
2613;2613;19;Medium;Yes;Yes;Neutral
2614;2614;20;Medium;No;Yes;Negative
2615;2615;24;Medium;Yes;Yes;Positive
2616;2616;24;Low;Yes;Yes;Neutral
2617;2617;16;Medium;Yes;Yes;Positive
2618;2618;20;Medium;Yes;Yes;Positive
2619;2619;23;Medium;Yes;Yes;Neutral
2620;2620;29;Medium;Yes;No;Positive
2621;2621;24;Medium;No;Yes;Positive
2622;2622;25;Medium;Yes;Yes;Negative
2623;2623;21;Low;Yes;Yes;Positive
2624;2624;28;Low;Yes;Yes;Neutral
2625;2625;22;Low;Yes;No;Neutral
2626;2626;15;Medium;Yes;Yes;Neutral
2627;2627;28;Medium;Yes;Yes;Positive
2628;2628;24;Medium;Yes;Yes;Neutral
2629;2629;17;High;No;Yes;Neutral
2630;2630;17;Medium;No;Yes;Positive
2631;2631;22;Medium;Yes;Yes;Negative
2632;2632;23;Low;No;Yes;Positive
2633;2633;21;High;Yes;Yes;Neutral
2634;2634;22;Medium;Yes;Yes;Neutral
2635;2635;30;High;Yes;Yes;Positive
2636;2636;26;High;Yes;Yes;Positive
2637;2637;21;High;Yes;Yes;Positive
2638;2638;26;High;No;Yes;Positive
2639;2639;14;Medium;No;Yes;Positive
2640;2640;22;Medium;No;Yes;Positive
2641;2641;31;High;Yes;Yes;Negative
2642;2642;19;High;Yes;Yes;Positive
2643;2643;15;Medium;Yes;Yes;Neutral
2644;2644;16;Medium;No;Yes;Positive
2645;2645;13;High;No;Yes;Neutral
2646;2646;15;Medium;No;Yes;Positive
2647;2647;18;Low;Yes;Yes;Negative
2648;2648;12;Medium;Yes;Yes;Neutral
2649;2649;20;Low;Yes;Yes;Positive
2650;2650;25;Medium;No;Yes;Neutral
2651;2651;15;High;No;Yes;Positive
2652;2652;29;Medium;Yes;Yes;Negative
2653;2653;23;High;Yes;Yes;Neutral
2654;2654;26;High;No;Yes;Positive
2655;2655;16;High;Yes;Yes;Positive
2656;2656;25;High;No;Yes;Neutral
2657;2657;13;Medium;Yes;Yes;Positive
2658;2658;25;Medium;Yes;Yes;Neutral
2659;2659;21;High;No;Yes;Neutral
2660;2660;23;Medium;No;Yes;Neutral
2661;2661;13;Medium;Yes;Yes;Neutral
2662;2662;15;Medium;No;Yes;Negative
2663;2663;24;Medium;No;Yes;Negative
2664;2664;14;High;Yes;Yes;Positive
2665;2665;23;Medium;Yes;Yes;Negative
2666;2666;12;High;Yes;Yes;Negative
2667;2667;25;Medium;Yes;Yes;Negative
2668;2668;13;Medium;No;Yes;Positive
2669;2669;23;Low;Yes;Yes;Positive
2670;2670;24;High;Yes;Yes;Positive
2671;2671;16;Low;No;Yes;Neutral
2672;2672;23;High;Yes;Yes;Positive
2673;2673;22;High;No;Yes;Positive
2674;2674;17;Medium;Yes;Yes;Positive
2675;2675;14;High;No;Yes;Positive
2676;2676;8;Medium;No;Yes;Neutral
2677;2677;22;Low;No;Yes;Neutral
2678;2678;11;Medium;No;No;Positive
2679;2679;21;Medium;Yes;Yes;Negative
2680;2680;18;Medium;Yes;Yes;Positive
2681;2681;24;Medium;No;Yes;Negative
2682;2682;18;High;No;Yes;Positive
2683;2683;18;Medium;Yes;Yes;Negative
2684;2684;24;Medium;No;Yes;Negative
2685;2685;22;Medium;Yes;Yes;Neutral
2686;2686;22;Medium;No;Yes;Neutral
2687;2687;23;Medium;Yes;Yes;Neutral
2688;2688;11;Medium;Yes;Yes;Negative
2689;2689;25;High;Yes;Yes;Neutral
2690;2690;24;Medium;Yes;Yes;Positive
2691;2691;14;Low;Yes;Yes;Neutral
2692;2692;19;Medium;Yes;Yes;Positive
2693;2693;20;Medium;Yes;Yes;Positive
2694;2694;19;High;No;Yes;Negative
2695;2695;22;High;Yes;Yes;Neutral
2696;2696;29;High;Yes;No;Neutral
2697;2697;26;Medium;No;Yes;Positive
2698;2698;12;Medium;No;Yes;Neutral
2699;2699;24;Low;Yes;Yes;Neutral
2700;2700;28;Medium;No;Yes;Neutral
2701;2701;22;Medium;No;Yes;Positive
2702;2702;27;Medium;No;No;Negative
2703;2703;32;Medium;No;Yes;Positive
2704;2704;26;Medium;No;Yes;Neutral
2705;2705;21;Medium;Yes;Yes;Positive
2706;2706;26;High;No;Yes;Positive
2707;2707;21;Low;No;No;Neutral
2708;2708;20;Medium;Yes;Yes;Positive
2709;2709;18;Low;Yes;Yes;Positive
2710;2710;29;Medium;Yes;No;Negative
2711;2711;15;Low;No;Yes;Positive
2712;2712;29;Low;Yes;Yes;Neutral
2713;2713;23;Low;Yes;Yes;Neutral
2714;2714;12;Medium;No;Yes;Neutral
2715;2715;22;Medium;Yes;Yes;Positive
2716;2716;7;High;No;Yes;Positive
2717;2717;24;Medium;Yes;No;Neutral
2718;2718;25;Low;Yes;Yes;Neutral
2719;2719;16;Medium;Yes;Yes;Negative
2720;2720;21;Medium;Yes;Yes;Neutral
2721;2721;32;Medium;Yes;Yes;Negative
2722;2722;17;Medium;No;Yes;Neutral
2723;2723;14;High;No;Yes;Negative
2724;2724;29;Medium;No;Yes;Neutral
2725;2725;32;Medium;Yes;Yes;Neutral
2726;2726;20;Low;Yes;Yes;Positive
2727;2727;26;Low;Yes;Yes;Positive
2728;2728;28;High;Yes;Yes;Positive
2729;2729;16;Medium;No;Yes;Positive
2730;2730;17;Medium;Yes;Yes;Positive
2731;2731;27;High;No;Yes;Positive
2732;2732;30;High;No;Yes;Positive
2733;2733;23;Medium;No;Yes;Positive
2734;2734;15;Medium;No;Yes;Neutral
2735;2735;32;High;Yes;Yes;Positive
2736;2736;17;High;No;Yes;Positive
2737;2737;18;Low;Yes;Yes;Negative
2738;2738;22;Medium;Yes;Yes;Positive
2739;2739;29;Medium;Yes;Yes;Positive
2740;2740;25;Low;Yes;Yes;Negative
2741;2741;22;Medium;Yes;Yes;Positive
2742;2742;23;Medium;Yes;Yes;Neutral
2743;2743;20;Low;Yes;Yes;Negative
2744;2744;23;Medium;No;Yes;Neutral
2745;2745;5;Medium;Yes;Yes;Negative
2746;2746;18;Medium;Yes;Yes;Neutral
2747;2747;21;High;Yes;Yes;Neutral
2748;2748;13;High;No;Yes;Neutral
2749;2749;22;High;Yes;Yes;Positive
2750;2750;19;Medium;Yes;Yes;Positive
2751;2751;31;Medium;Yes;Yes;Negative
2752;2752;29;High;No;Yes;Negative
2753;2753;17;High;Yes;Yes;Positive
2754;2754;19;High;Yes;Yes;Neutral
2755;2755;20;Medium;Yes;Yes;Positive
2756;2756;17;Medium;No;Yes;Positive
2757;2757;21;High;Yes;Yes;Neutral
2758;2758;15;High;No;No;Neutral
2759;2759;13;High;Yes;Yes;Neutral
2760;2760;24;Low;Yes;No;Neutral
2761;2761;24;Medium;Yes;Yes;Positive
2762;2762;15;Medium;No;Yes;Negative
2763;2763;25;High;Yes;Yes;Neutral
2764;2764;16;High;Yes;Yes;Neutral
2765;2765;22;Medium;No;Yes;Neutral
2766;2766;25;Medium;Yes;Yes;Positive
2767;2767;20;Low;Yes;Yes;Positive
2768;2768;23;Medium;Yes;Yes;Neutral
2769;2769;17;Medium;No;Yes;Neutral
2770;2770;19;High;No;Yes;Positive
2771;2771;19;High;No;Yes;Neutral
2772;2772;16;Medium;Yes;Yes;Positive
2773;2773;19;Medium;Yes;Yes;Positive
2774;2774;11;Medium;Yes;Yes;Negative
2775;2775;17;Medium;Yes;Yes;Positive
2776;2776;18;High;Yes;Yes;Positive
2777;2777;18;High;No;Yes;Neutral
2778;2778;19;Medium;Yes;Yes;Positive
2779;2779;20;Medium;No;Yes;Negative
2780;2780;23;Medium;Yes;Yes;Neutral
2781;2781;25;Medium;No;No;Negative
2782;2782;16;Medium;Yes;Yes;Positive
2783;2783;13;Low;Yes;Yes;Negative
2784;2784;14;High;Yes;Yes;Positive
2785;2785;17;Medium;No;Yes;Negative
2786;2786;18;High;No;Yes;Negative
2787;2787;15;Low;Yes;Yes;Negative
2788;2788;12;High;Yes;Yes;Negative
2789;2789;17;High;Yes;Yes;Neutral
2790;2790;21;Low;Yes;Yes;Negative
2791;2791;24;Medium;No;Yes;Positive
2792;2792;17;High;Yes;Yes;Positive
2793;2793;18;Medium;Yes;Yes;Positive
2794;2794;14;Medium;No;Yes;Neutral
2795;2795;20;High;Yes;Yes;Positive
2796;2796;15;Low;No;Yes;Negative
2797;2797;23;Medium;Yes;Yes;Positive
2798;2798;9;Medium;No;Yes;Negative
2799;2799;18;Medium;Yes;Yes;Positive
2800;2800;22;Medium;Yes;Yes;Positive
2801;2801;21;Medium;No;Yes;Neutral
2802;2802;36;High;Yes;Yes;Positive
2803;2803;22;Medium;No;Yes;Neutral
2804;2804;14;Medium;No;Yes;Negative
2805;2805;19;Medium;No;Yes;Positive
2806;2806;9;High;Yes;Yes;Negative
2807;2807;20;Medium;Yes;Yes;Negative
2808;2808;15;High;No;Yes;Positive
2809;2809;25;Low;No;Yes;Neutral
2810;2810;17;Medium;No;Yes;Positive
2811;2811;19;Low;Yes;Yes;Negative
2812;2812;16;Medium;No;Yes;Neutral
2813;2813;30;Medium;Yes;Yes;Positive
2814;2814;18;High;No;No;Neutral
2815;2815;31;High;Yes;Yes;Positive
2816;2816;25;Medium;Yes;Yes;Neutral
2817;2817;23;Low;Yes;Yes;Positive
2818;2818;22;High;No;Yes;Positive
2819;2819;22;Medium;No;Yes;Positive
2820;2820;8;Medium;No;Yes;Positive
2821;2821;18;Medium;Yes;Yes;Neutral
2822;2822;25;Medium;Yes;Yes;Neutral
2823;2823;20;Medium;Yes;Yes;Neutral
2824;2824;12;Medium;Yes;Yes;Neutral
2825;2825;20;Medium;Yes;Yes;Neutral
2826;2826;30;High;Yes;Yes;Neutral
2827;2827;27;Medium;Yes;Yes;Neutral
2828;2828;20;Medium;Yes;Yes;Negative
2829;2829;26;Medium;Yes;Yes;Positive
2830;2830;18;High;No;Yes;Negative
2831;2831;10;Medium;No;Yes;Positive
2832;2832;14;Low;No;No;Positive
2833;2833;29;Medium;No;Yes;Negative
2834;2834;18;Low;Yes;Yes;Neutral
2835;2835;19;Low;No;Yes;Positive
2836;2836;18;Medium;No;Yes;Positive
2837;2837;31;Medium;Yes;Yes;Negative
2838;2838;30;High;No;Yes;Neutral
2839;2839;33;Low;Yes;Yes;Positive
2840;2840;19;High;Yes;Yes;Positive
2841;2841;22;Medium;No;Yes;Neutral
2842;2842;11;Medium;No;Yes;Negative
2843;2843;29;High;Yes;Yes;Positive
2844;2844;13;High;Yes;Yes;Positive
2845;2845;21;Medium;Yes;Yes;Neutral
2846;2846;13;Medium;Yes;Yes;Positive
2847;2847;16;High;No;Yes;Negative
2848;2848;15;Medium;No;Yes;Neutral
2849;2849;16;Low;No;Yes;Neutral
2850;2850;17;Low;Yes;Yes;Positive
2851;2851;17;Medium;Yes;Yes;Neutral
2852;2852;25;Medium;Yes;No;Neutral
2853;2853;13;High;Yes;Yes;Neutral
2854;2854;21;Low;Yes;Yes;Positive
2855;2855;27;High;Yes;Yes;Positive
2856;2856;17;Medium;Yes;Yes;Neutral
2857;2857;16;Medium;Yes;Yes;Positive
2858;2858;19;Low;Yes;No;Neutral
2859;2859;27;High;Yes;Yes;Negative
2860;2860;21;Medium;No;No;Neutral
2861;2861;17;Medium;Yes;Yes;Positive
2862;2862;23;High;No;Yes;Neutral
2863;2863;13;High;No;Yes;Positive
2864;2864;24;Medium;No;Yes;Negative
2865;2865;22;High;Yes;Yes;Positive
2866;2866;18;High;Yes;Yes;Negative
2867;2867;15;Low;Yes;Yes;Positive
2868;2868;15;Medium;No;No;Negative
2869;2869;23;Medium;No;Yes;Positive
2870;2870;27;Medium;Yes;Yes;Neutral
2871;2871;16;High;Yes;Yes;Neutral
2872;2872;23;Medium;Yes;Yes;Positive
2873;2873;7;High;Yes;Yes;Negative
2874;2874;16;High;No;Yes;Negative
2875;2875;20;Medium;Yes;Yes;Neutral
2876;2876;15;High;Yes;Yes;Negative
2877;2877;14;High;Yes;Yes;Neutral
2878;2878;16;Medium;Yes;Yes;Positive
2879;2879;22;High;Yes;Yes;Negative
2880;2880;19;High;Yes;Yes;Positive
2881;2881;7;Low;Yes;Yes;Negative
2882;2882;7;High;No;Yes;Neutral
2883;2883;16;Low;Yes;Yes;Neutral
2884;2884;23;Medium;Yes;Yes;Neutral
2885;2885;4;High;No;Yes;Neutral
2886;2886;17;High;Yes;Yes;Positive
2887;2887;17;High;Yes;Yes;Negative
2888;2888;28;Medium;Yes;Yes;Negative
2889;2889;18;Medium;Yes;Yes;Neutral
2890;2890;22;Medium;Yes;Yes;Positive
2891;2891;21;Medium;Yes;Yes;Neutral
2892;2892;7;Medium;Yes;Yes;Neutral
2893;2893;25;High;No;No;Positive
2894;2894;21;Medium;Yes;Yes;Negative
2895;2895;23;Medium;No;Yes;Neutral
2896;2896;44;Low;No;Yes;Negative
2897;2897;7;Medium;No;Yes;Neutral
2898;2898;30;Low;No;Yes;Positive
2899;2899;18;Medium;Yes;No;Neutral
2900;2900;22;Medium;Yes;Yes;Negative
2901;2901;20;Low;No;Yes;Positive
2902;2902;17;Medium;Yes;Yes;Positive
2903;2903;17;Medium;Yes;Yes;Positive
2904;2904;22;Medium;Yes;Yes;Positive
2905;2905;11;Medium;Yes;Yes;Neutral
2906;2906;25;High;Yes;Yes;Neutral
2907;2907;18;Low;Yes;Yes;Negative
2908;2908;13;High;No;Yes;Neutral
2909;2909;17;High;Yes;Yes;Neutral
2910;2910;28;Low;No;Yes;Positive
2911;2911;17;Medium;Yes;Yes;Positive
2912;2912;22;High;Yes;No;Positive
2913;2913;16;Medium;Yes;Yes;Neutral
2914;2914;25;Low;No;Yes;Positive
2915;2915;24;Medium;No;Yes;Neutral
2916;2916;31;Medium;Yes;Yes;Neutral
2917;2917;19;High;Yes;Yes;Negative
2918;2918;24;High;No;Yes;Positive
2919;2919;21;Low;No;Yes;Positive
2920;2920;28;Medium;Yes;Yes;Positive
2921;2921;16;Medium;Yes;Yes;Negative
2922;2922;24;High;No;Yes;Neutral
2923;2923;19;Medium;Yes;Yes;Negative
2924;2924;20;High;Yes;Yes;Positive
2925;2925;21;Medium;Yes;Yes;Positive
2926;2926;22;High;No;Yes;Neutral
2927;2927;19;Medium;Yes;Yes;Positive
2928;2928;21;High;No;Yes;Negative
2929;2929;29;Medium;No;Yes;Neutral
2930;2930;26;High;Yes;Yes;Neutral
2931;2931;25;Medium;Yes;Yes;Positive
2932;2932;17;Medium;No;Yes;Positive
2933;2933;15;Medium;Yes;Yes;Neutral
2934;2934;26;Low;Yes;Yes;Neutral
2935;2935;25;Medium;No;Yes;Negative
2936;2936;29;Medium;No;Yes;Positive
2937;2937;16;Low;Yes;Yes;Negative
2938;2938;19;Low;Yes;Yes;Positive
2939;2939;10;Medium;Yes;Yes;Positive
2940;2940;18;Medium;No;Yes;Positive
2941;2941;26;Medium;No;Yes;Neutral
2942;2942;17;Medium;Yes;No;Positive
2943;2943;24;Low;No;Yes;Positive
